index,type,name,resident,streamed,parentStack
1535,xmodel,c_zom_zod_zombie_body3_g_rarmoff_skin1,3492,0,|c_zom_zod_zombie3_nohat_skin1|character|spawner_zm_zod_zombie5|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1536,xmodelmesh,c_zom_zod_zombie_body3_g_larmoff_skin1_lod01ff91f39,616,232016,|c_zom_zod_zombie_body3_g_larmoff_skin1|xmodel|c_zom_zod_zombie3_nohat_skin1|character|spawner_zm_zod_zombie5|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1537,xmodel,c_zom_zod_zombie_body3_g_larmoff_skin1,3496,0,|c_zom_zod_zombie3_nohat_skin1|character|spawner_zm_zod_zombie5|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1538,character,c_zom_zod_zombie3_hat1_skin1,29,0,|spawner_zm_zod_zombie4|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1539,image,i_c_zom_zod_zombie_golfcap_skin2_c,275,410032,|mc/mtl_c_zom_zod_zombie_golfcap_skin2|material|c_zom_zod_zombie_hat1_skin2|xmodel|c_zom_zod_zombie1_hat1_skin2|character|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1540,material,mc/mtl_c_zom_zod_zombie_golfcap_skin2,1044,0,|c_zom_zod_zombie_hat1_skin2|xmodel|c_zom_zod_zombie1_hat1_skin2|character|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1541,xmodelmesh,c_zom_zod_zombie_hat1_skin2_lod0e3ba0e3d,240,14336,|c_zom_zod_zombie_hat1_skin2|xmodel|c_zom_zod_zombie1_hat1_skin2|character|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1542,xmodel,c_zom_zod_zombie_hat1_skin2,30496,0,|c_zom_zod_zombie1_hat1_skin2|character|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1543,scriptbundle,c_zom_zod_zombie_body1_gib_def_hat1_skin2,792,0,|c_zom_zod_zombie1_hat1_skin2|character|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1544,image,i_c_t7_zom_zod_zombie_vest_skin2_c,291,1427456,|mc/mtl_c_t7_zom_zod_zombie_vest_skin2|material|c_zom_zod_zombie_body3_g_upclean_skin2|xmodel|c_zom_zod_zombie3_nohat_skin2|character|spawner_zm_zod_zombie5|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1545,material,mc/mtl_c_t7_zom_zod_zombie_vest_skin2,1045,0,|c_zom_zod_zombie_body3_g_upclean_skin2|xmodel|c_zom_zod_zombie3_nohat_skin2|character|spawner_zm_zod_zombie5|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1546,xmodelmesh,c_zom_zod_zombie_body3_skin2_lod030170b61,800,423376,|c_zom_zod_zombie_body3_skin2|xmodel|c_zom_zod_zombie3_nohat_skin2|character|spawner_zm_zod_zombie5|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1547,xmodel,c_zom_zod_zombie_body3_skin2,3508,0,|c_zom_zod_zombie3_nohat_skin2|character|spawner_zm_zod_zombie5|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1548,xmodelmesh,c_zom_zod_zombie_body3_g_rarmoff_skin2_lod09f0bb21d,624,246576,|c_zom_zod_zombie_body3_g_rarmoff_skin2|xmodel|c_zom_zod_zombie3_nohat_skin2|character|spawner_zm_zod_zombie5|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1549,xmodel,c_zom_zod_zombie_body3_g_rarmoff_skin2,3496,0,|c_zom_zod_zombie3_nohat_skin2|character|spawner_zm_zod_zombie5|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1550,xmodelmesh,c_zom_zod_zombie_body3_g_larmoff_skin2_lod03b9802f,616,232016,|c_zom_zod_zombie_body3_g_larmoff_skin2|xmodel|c_zom_zod_zombie3_nohat_skin2|character|spawner_zm_zod_zombie5|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1551,xmodel,c_zom_zod_zombie_body3_g_larmoff_skin2,3496,0,|c_zom_zod_zombie3_nohat_skin2|character|spawner_zm_zod_zombie5|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1552,character,c_zom_zod_zombie3_hat1_skin2,29,0,|spawner_zm_zod_zombie4|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1553,techset,mc/lit_transition_fullspec#e6142445,37,0,|mc/mtl_c_zom_zod_zombie_fedora_skin2|material|c_zom_zod_zombie_hat2_skin2|xmodel|c_zom_zod_zombie1_hat2_skin2|character|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1554,image,i_c_zom_zod_zombie_fedora_o,116,102904,|mc/mtl_c_zom_zod_zombie_fedora_skin2|material|c_zom_zod_zombie_hat2_skin2|xmodel|c_zom_zod_zombie1_hat2_skin2|character|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1555,image,i_c_zom_zod_zombie_fedora_cin_n,296,371384,|mc/mtl_c_zom_zod_zombie_fedora_skin2|material|c_zom_zod_zombie_hat2_skin2|xmodel|c_zom_zod_zombie1_hat2_skin2|character|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1556,image,i_c_zom_zod_zombie_fedora_g,276,218440,|mc/mtl_c_zom_zod_zombie_fedora_skin2|material|c_zom_zod_zombie_hat2_skin2|xmodel|c_zom_zod_zombie1_hat2_skin2|character|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1557,image,i_c_zom_zod_zombie_fedora_cin_c,296,371384,|mc/mtl_c_zom_zod_zombie_fedora_skin2|material|c_zom_zod_zombie_hat2_skin2|xmodel|c_zom_zod_zombie1_hat2_skin2|character|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1558,image,$specular,11,0,|mc/mtl_c_zom_zod_zombie_fedora_skin2|material|c_zom_zod_zombie_hat2_skin2|xmodel|c_zom_zod_zombie1_hat2_skin2|character|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1559,material,mc/mtl_c_zom_zod_zombie_fedora,1999,0,|c_zom_zod_zombie_hat2|xmodel|c_zom_zod_zombie1_hat2|character|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1560,xmodelmesh,c_zom_zod_zombie_hat2_lod0b56fe8eb,232,19296,|c_zom_zod_zombie_hat2|xmodel|c_zom_zod_zombie1_hat2|character|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1561,xmodel,c_zom_zod_zombie_hat2,39512,0,|c_zom_zod_zombie1_hat2|character|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1562,scriptbundle,c_zom_zod_zombie_body1_gib_def_hat2,784,0,|c_zom_zod_zombie1_hat2|character|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1563,character,c_zom_zod_zombie3_hat2,23,0,|spawner_zm_zod_zombie4|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1564,material,mc/mtl_c_zom_zod_zombie_fedora_skin1,2009,0,|c_zom_zod_zombie_hat2_skin1|xmodel|c_zom_zod_zombie1_hat2_skin1|character|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1565,xmodelmesh,c_zom_zod_zombie_hat2_skin1_lod0cc8bde2,240,19200,|c_zom_zod_zombie_hat2_skin1|xmodel|c_zom_zod_zombie1_hat2_skin1|character|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1566,xmodel,c_zom_zod_zombie_hat2_skin1,39520,0,|c_zom_zod_zombie1_hat2_skin1|character|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1567,scriptbundle,c_zom_zod_zombie_body1_gib_def_hat2_skin1,792,0,|c_zom_zod_zombie1_hat2_skin1|character|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1568,character,c_zom_zod_zombie3_hat2_skin1,29,0,|spawner_zm_zod_zombie4|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1569,behaviortree,zm_genesis_zombie.ai_bt,10691,0,|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1570,animstatemachine,zm_genesis_zombie.ai_asm,1808,0,|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1571,animselectortable,zm_genesis_zombie.ai_ast,38400,0,|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1572,xanim,ai_zombie_base_traverse_procedural_idle,35552,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1573,xanim,ai_zombie_base_traverse_procedural_idle_alt1,22333,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1574,xanim,ai_zombie_base_traverse_procedural_idle_alt2,46474,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1575,xanim,ai_zombie_base_traverse_procedural_jump,15795,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1576,xanim,ai_zombie_base_traverse_procedural_jump_alt1,15336,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1577,xanim,ai_zombie_base_traverse_procedural_jump_alt2,17371,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1578,xanim,ai_zombie_base_traverse_procedural_land,16788,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1579,xanim,ai_zombie_base_traverse_procedural_land_alt1,19480,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1580,xanim,ai_zombie_base_traverse_procedural_land_alt2,32155,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1581,xanim,ai_zombie_base_walk_ad_win_trav_l_v1,34456,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1582,xanim,ai_zombie_base_walk_ad_win_trav_m_v1,37858,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1583,xanim,ai_zombie_base_walk_ad_win_trav_m_v2,30907,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1584,xanim,ai_zombie_base_walk_ad_win_trav_m_v3,72088,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1585,xanim,ai_zombie_base_walk_ad_win_trav_r_v1,32694,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1586,xanim,ai_zombie_base_walk_au_win_trav_l_v1,34037,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1587,xanim,ai_zombie_base_walk_au_win_trav_m_v1,37858,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1588,xanim,ai_zombie_base_walk_au_win_trav_m_v2,30907,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1589,xanim,ai_zombie_base_walk_au_win_trav_m_v3,72088,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1590,xanim,ai_zombie_base_walk_au_win_trav_r_v1,32694,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1591,xanim,ai_zombie_base_run_ad_win_trav_l_v1,47482,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1592,xanim,ai_zombie_base_run_ad_win_trav_m_v1,26904,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1593,xanim,ai_zombie_base_run_ad_win_trav_r_v1,30475,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1594,xanim,ai_zombie_base_run_au_win_trav_l_v1,46857,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1595,xanim,ai_zombie_base_run_au_win_trav_m_v1,27134,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1596,xanim,ai_zombie_base_run_au_win_trav_r_v1,30786,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1597,xanim,ai_zombie_base_sprint_ad_win_trav_l_v1,24138,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1598,xanim,ai_zombie_base_sprint_ad_win_trav_m_v1,21779,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1599,xanim,ai_zombie_base_sprint_ad_win_trav_m_v2,22676,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1600,xanim,ai_zombie_base_sprint_ad_win_trav_r_v1,23256,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1601,xanim,ai_zombie_base_sprint_au_win_trav_l_v1,24121,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1602,xanim,ai_zombie_base_sprint_au_win_trav_m_v1,21550,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1603,xanim,ai_zombie_base_sprint_au_win_trav_m_v2,21937,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1604,xanim,ai_zombie_base_sprint_au_win_trav_r_v1,23206,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1605,xanim,ai_zombie_base_win_attack_arm_l_out,37997,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1606,xanim,ai_zombie_base_win_attack_arm_r_out,38012,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1607,xanim,ai_zombie_zod_crawl_stunned_electrobolt_a,10533,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1608,xanim,ai_zombie_zod_crawl_stunned_electrobolt_b,12593,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1609,xanim,ai_zombie_zod_crawl_stunned_electrobolt_c,13876,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1610,xanim,ai_zombie_zod_crawl_stunned_electrobolt_d,17374,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1611,xanim,ai_zombie_zod_crawl_stunned_electrobolt_e,16558,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1612,xanim,ai_zombie_zod_stunned_electrobolt_a,13135,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1613,xanim,ai_zombie_zod_stunned_electrobolt_b,18425,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1614,xanim,ai_zombie_zod_stunned_electrobolt_c,10553,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1615,xanim,ai_zombie_zod_stunned_electrobolt_d,18360,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1616,xanim,ai_zombie_zod_stunned_electrobolt_e,16801,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1617,xanim,ai_zm_dlc1_zombie_climb_up_192_down_40,91277,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1618,xanim,ai_zm_dlc1_zombie_climb_up_256_down_32,90044,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1619,xanim,ai_zm_dlc1_zombie_climb_up_256_down_40,91685,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1620,xanim,ai_zm_dlc1_zombie_crawl_climb_up_192_down_40,88308,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1621,xanim,ai_zm_dlc1_zombie_crawl_climb_up_256_down_32,94846,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1622,xanim,ai_zombie_base_crawl_death_v1,18405,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1623,xanim,ai_zombie_base_crawl_death_v2,16967,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1624,xanim,ai_zombie_base_crawl_jump_across_128,28955,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1625,xanim,ai_zombie_base_crawl_jump_across_256,28942,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1626,xanim,ai_zombie_base_crawl_jump_down_128,25087,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1627,xanim,ai_zm_dlc4_zombie_crawl_jump_down_148,1099,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1628,xanim,ai_zombie_base_crawl_jump_down_160,24620,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1629,xanim,ai_zm_dlc1_zombie_crawl_jump_down_190,24872,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1630,xanim,ai_zombie_base_crawl_jump_down_36,22551,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1631,xanim,ai_zombie_base_crawl_jump_down_48,22114,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1632,xanim,ai_zombie_base_crawl_jump_down_72,22166,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1633,xanim,ai_zombie_base_crawl_jump_down_96,29607,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1634,xanim,ai_zombie_base_crawl_jump_up_128,42665,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1635,xanim,ai_zombie_cp_crawl_jump_up_128_down_32,54984,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1636,xanim,ai_zm_dlc4_zombie_crawl_jump_up_148,685,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1637,xanim,ai_zombie_base_crawl_jump_up_160,54426,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1638,xanim,ai_zm_dlc1_zombie_crawl_jump_up_180_down_36,51031,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1639,xanim,ai_zm_dlc1_zombie_crawl_jump_up_244_down_36,54844,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1640,xanim,ai_zombie_base_crawl_jump_up_36,62940,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
1641,xanim,ai_zm_dlc1_zombie_crawl_jump_up_36_down_180,61016,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_zod_zombie1|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
